Instance,Income
113561,112603.5703
113562,42713.85156
113563,284828.8438
113564,24316.13672
113565,20053.46289
113566,138531.5
113567,300381.3125
113568,250232.9063
113569,154503.8438
113570,305798.0938
113571,18285.70117
113572,181132.8906
113573,38768.52344
113574,38658.03125
113575,26795.53906
113576,185124.9375
113577,30294.95313
113578,62724.47266
113579,219581.2813
113580,105653.9766
113581,254536.5
113582,22873.16406
113583,122029.0547
113584,42055.22656
113585,118375.3047
113586,13669.23047
113587,71680.63281
113588,141305.7656
113589,39767.26953
113590,267154.4375
113591,131299.0938
113592,15193.24414
113593,52558.04688
113594,79012.375
113595,348193.5
113596,181782.6563
113597,22004.50195
113598,53053.44531
113599,29223.07813
113600,135230.2813
113601,17917.88477
113602,139040.875
113603,20814.02734
113604,44156.36719
113605,29195.5
113606,138754.125
113607,81403.75
113608,163720.0156
113609,33961.64844
113610,52895.47266
113611,193078.25
113612,285124.8125
113613,112170.1563
113614,18983.38672
113615,24621.27734
113616,111246.9844
113617,99700.53125
113618,306074.4688
113619,176523.9688
113620,62436.36328
113621,103603.3828
113622,20904.50977
113623,12979.99512
113624,201370.1406
113625,146977.125
113626,51090.69141
113627,69673
113628,48157.59375
113629,-2939.912598
113630,100909.2031
113631,24692.96875
113632,24830.61328
113633,45780.44141
113634,567647.4375
113635,62467.98047
113636,64179.54297
113637,10651.7793
113638,46683.64453
113639,49984.01953
113640,114220.6406
113641,78396.32031
113642,191387.8906
113643,33418.67188
113644,419054.8125
113645,232165.5469
113646,277038.2813
113647,41191.5
113648,34178.9375
113649,22401.35547
113650,4617.382324
113651,47212.44922
113652,24381.81641
113653,128929.4609
113654,182162.5313
113655,102752.0547
113656,131417.7344
113657,502473.3438
113658,20419.61523
113659,132512.3281
113660,30606.69141
113661,119142.0078
113662,85643.76563
113663,57184.84766
113664,15766.66211
113665,402766.4375
113666,36844.54688
113667,63255.53516
113668,125508.8828
113669,46867.44141
113670,58649.47656
113671,108443.4219
113672,197507.375
113673,61565.59375
113674,342261.5313
113675,308820.8438
113676,97352.92188
113677,16081.41211
113678,64574.60156
113679,188503.7031
113680,38558.44531
113681,27363.91406
113682,36513.68359
113683,71627
113684,85528.96094
113685,80605.74219
113686,83107.14063
113687,59529.75391
113688,87608.57813
113689,30507.62891
113690,51799.80078
113691,83267.40625
113692,15049.60156
113693,133582.4219
113694,130047.4609
113695,64193.69531
113696,149061.3281
113697,276042.0625
113698,67828.21875
113699,74953.78125
113700,103832.625
113701,160796.3281
113702,144776.2031
113703,57249.92188
113704,44672.87109
113705,68324.78125
113706,405780.5313
113707,103674.2031
113708,91957.60938
113709,20832.07031
113710,101467.4375
113711,210005.5
113712,35771.23828
113713,34912.64844
113714,34858.53125
113715,22663.33008
113716,42912.46484
113717,575186.4375
113718,94715.73438
113719,30936.31836
113720,33011.53125
113721,16845.65039
113722,181787.1094
113723,113942.3438
113724,136488.5469
113725,266960.2813
113726,21412.82422
113727,48359.64453
113728,49390.17578
113729,174.7555847
113730,64153.01953
113731,24049.67383
113732,94165.92969
113733,84250.66406
113734,66135.39063
113735,11521.01465
113736,31867.71875
113737,83314.14844
113738,75129.32031
113739,47892.72656
113740,31831.98438
113741,27165.01367
113742,286999.3125
113743,133407.0469
113744,43330.94922
113745,41324.82422
113746,38841.06641
113747,6880.312012
113748,110035.5078
113749,193468.6406
113750,80391.02344
113751,61599.97656
113752,46610.0625
113753,229598.9219
113754,288143.6563
113755,82806.78906
113756,64213.86719
113757,110136.6797
113758,326983.625
113759,34828.35938
113760,28325.86719
113761,57062.86328
113762,26872.97266
113763,73851.35156
113764,165572.1406
113765,175326.0625
113766,67768.92969
113767,36182.3125
113768,34650.58984
113769,62192.35938
113770,108664.8984
113771,93828.25781
113772,83540
113773,27042.10742
113774,98127.32813
113775,22339.11133
113776,107436.4375
113777,147962.6563
113778,285268.0938
113779,97185.09375
113780,44044.17969
113781,198468.6563
113782,51572.28906
113783,68877.79688
113784,41579.60156
113785,30508.27734
113786,12047.99316
113787,315937.8125
113788,839059.375
113789,104628.0234
113790,129656.6172
113791,63452.98828
113792,348611.0938
113793,100660.4531
113794,155747.2813
113795,202820.7656
113796,35134.10156
113797,83115.67188
113798,668.1940918
113799,103135.8984
113800,123464.8828
113801,815262.6875
113802,61013.88281
113803,9730.905273
113804,93252.67188
113805,102968.5
113806,102993.4844
113807,99194.10156
113808,268203.4375
113809,40597.89063
113810,18411.91602
113811,124223.375
113812,141228
113813,49480.11328
113814,29144.94531
113815,16176.26465
113816,39077.83984
113817,64730.375
113818,117856.5859
113819,61572.24219
113820,67782.89063
113821,32119.05273
113822,46010.48438
113823,203815.6094
113824,29674.6543
113825,36556.67969
113826,217847.4219
113827,571546.875
113828,90170.0625
113829,199078.5156
113830,69130.64063
113831,150684.375
113832,5064.101074
113833,60313.40625
113834,9801.000977
113835,66118.94531
113836,43061.51563
113837,-314.4212952
113838,50292.57031
113839,26666.83398
113840,17261.28711
113841,6226.038086
113842,63525.11328
113843,19301.67383
113844,212013.1875
113845,22650.90625
113846,73367.35938
113847,257387.5781
113848,90527.83594
113849,23114.45703
113850,42142.28516
113851,87280.71094
113852,207092.6406
113853,189739.9375
113854,16315.32813
113855,40863.875
113856,6502.594238
113857,57660.0625
113858,151765.7188
113859,155441.75
113860,305124.8125
113861,51349.65625
113862,54672.76563
113863,51295.14844
113864,82691.50781
113865,315598.8438
113866,1159.830322
113867,50570.53516
113868,12854.625
113869,40966.18359
113870,161642.25
113871,62212.74219
113872,130905.0234
113873,45542.19922
113874,297738.0625
113875,303703.1875
113876,22920.53125
113877,158868.3438
113878,9953.204102
113879,25468.57617
113880,53443.39453
113881,67144.01563
113882,165926.0156
113883,50970.10547
113884,62107.93359
113885,54803.39063
113886,27687.91797
113887,135702.7813
113888,81590.3125
113889,291648
113890,17216.8457
113891,448998.25
113892,43993.41016
113893,15738.4541
113894,14309.28516
113895,178250.9844
113896,21536.65234
113897,69792.32813
113898,356059.625
113899,14970.00488
113900,45960.51953
113901,45758.40234
113902,21933.73633
113903,41093.92578
113904,70563.53906
113905,13945.95508
113906,26387.78711
113907,30234.8125
113908,11692.21289
113909,127968.2813
113910,71279.13281
113911,281665.2188
113912,58486.88672
113913,35644.16406
113914,49671.33594
113915,230380.6875
113916,196667.4063
113917,75654.79688
113918,222678.9063
113919,19645.37305
113920,40480.89063
113921,6175.183105
113922,87725.35938
113923,-13348.5752
113924,84872.25
113925,218510.7344
113926,19629.10547
113927,59390.89453
113928,166487.1875
113929,248118.4375
113930,126940.7969
113931,409159.25
113932,188790.3125
113933,157113.1094
113934,122694.7813
113935,205833.5156
113936,334556.9375
113937,91867.85938
113938,132274
113939,86231.45313
113940,101866.4375
113941,36336.17578
113942,45384.83203
113943,45648.37891
113944,105498.2813
113945,26379.39844
113946,6836.899414
113947,9096.836914
113948,31791.82422
113949,90549.60938
113950,9967.976563
113951,101843.8203
113952,36082.57422
113953,72831.95313
113954,77157.42969
113955,12323.6543
113956,61102.91016
113957,22595.65625
113958,58441.45313
113959,17012.66016
113960,41457.90625
113961,23217.59766
113962,84087.28906
113963,68024.4375
113964,29606.89648
113965,80991.5
113966,120183.9375
113967,10222.57715
113968,285052.2188
113969,11968.1377
113970,86042.49219
113971,44046.33203
113972,1094.663208
113973,85867.82813
113974,63744.04688
113975,43139.59766
113976,65785.48438
113977,70513.07031
113978,42368.07422
113979,104393.9766
113980,15031.8252
113981,108066.2344
113982,52554.51953
113983,138529.5469
113984,68142.75
113985,88321.84375
113986,180004.3438
113987,168050.1094
113988,471351.9063
113989,45130.44922
113990,256174.3281
113991,193514.5313
113992,31019.32422
113993,38472.86328
113994,70643.0625
113995,171603.3438
113996,25122.20117
113997,243908.4844
113998,297724.4375
113999,42349.01953
114000,41557.54688
114001,4006.673096
114002,104783.2656
114003,39482.64844
114004,17488.4668
114005,50837.22266
114006,40515.57422
114007,240571.4844
114008,85711.92188
114009,135925.7344
114010,61296.70313
114011,335594.8438
114012,52007.23828
114013,28592.0918
114014,111130.3438
114015,40457.60547
114016,45389.64063
114017,4745.017578
114018,101816.8984
114019,61758.86328
114020,55553.91016
114021,20562.95313
114022,29545.58008
114023,69754.98438
114024,420710.7188
114025,114976.75
114026,40315.28906
114027,45970.52344
114028,43092.34375
114029,-2054.902588
114030,34172.32813
114031,40809.75781
114032,310837.875
114033,102668.7578
114034,52096.14063
114035,163390.6094
114036,45822.25391
114037,35606.94531
114038,59967.29688
114039,194819.4531
114040,4859.54541
114041,33817.18359
114042,137399.9688
114043,226721.7031
114044,48521.77344
114045,114558.6172
114046,93442.75
114047,16941.64258
114048,103909.2422
114049,8070.710938
114050,39040.73438
114051,32848.92578
114052,106758.9297
114053,35459.91016
114054,218174.5781
114055,86780.15625
114056,74649.21094
114057,-35721.23438
114058,34479.64063
114059,31384.58984
114060,2877.577637
114061,21828.81445
114062,36489.76172
114063,30096.45117
114064,1095.014893
114065,214514.6875
114066,101363.6953
114067,149995.7188
114068,101681.4531
114069,65871.07813
114070,207579.8281
114071,101839.9766
114072,127221.4453
114073,39477.20313
114074,225033.3438
114075,71542.67969
114076,79226.07031
114077,33890.65625
114078,46148.96094
114079,81741.29688
114080,42861.07813
114081,41740.14844
114082,125890.875
114083,101259.9219
114084,131651.6094
114085,95358.6875
114086,544423.125
114087,54634.28516
114088,66704.00781
114089,47426.17188
114090,46784.33594
114091,290655.875
114092,5983.560547
114093,164477.9375
114094,28967.45117
114095,129272.9844
114096,235278.4375
114097,32220.22852
114098,31392.14258
114099,94677.83594
114100,23131.60547
114101,107045.0625
114102,81061
114103,41152.02734
114104,71841.94531
114105,-5350.44873
114106,26987.0918
114107,59161.91406
114108,57345
114109,38111.32813
114110,150114.8125
114111,40021.57813
114112,57946.10547
114113,17695.52344
114114,27385.55469
114115,182383.875
114116,16471.88086
114117,59736.77734
114118,53243.26953
114119,43034.87891
114120,24907.04102
114121,58386.14844
114122,83158.14063
114123,125662.4375
114124,41940.8125
114125,49391.30078
114126,47441.96094
114127,39944.88672
114128,62111.34766
114129,58126.97656
114130,360573.0313
114131,32645.07813
114132,82421.79688
114133,57050.76563
114134,120451.1172
114135,390618.5625
114136,12782.10059
114137,85334.85156
114138,13631.91211
114139,134949.4844
114140,103358.8047
114141,95702.5
114142,15816.09766
114143,8096.619629
114144,347474.5
114145,46465.27344
114146,42937.94531
114147,162827.4844
114148,128000.7422
114149,41488.00391
114150,85092.21094
114151,382220.3438
114152,43713.14453
114153,10812.76855
114154,144071.4375
114155,15418.9043
114156,56160.61328
114157,32074.94727
114158,103987.6094
114159,19658.45313
114160,78352.24219
114161,15947.06738
114162,95534.64844
114163,61211.52344
114164,30001.66016
114165,270608.3125
114166,71510
114167,77771.125
114168,512129.25
114169,119746.5781
114170,46918.08984
114171,14126.91797
114172,39196.33594
114173,115568.5156
114174,41591.33984
114175,290997.3438
114176,219189.0625
114177,94143.85938
114178,14000.19629
114179,34956.11328
114180,24098.68945
114181,61823.26172
114182,30550.92773
114183,14463.89941
114184,2489.777344
114185,653317.4375
114186,101146.5938
114187,416760.75
114188,10553.10254
114189,94870.98438
114190,101835.1406
114191,30196.41406
114192,166631.6719
114193,101713.4297
114194,26480.14258
114195,209269.2969
114196,26723.61523
114197,188005.1875
114198,21285.31836
114199,30977.44141
114200,55585.22656
114201,220784.2188
114202,127665.7813
114203,109729.7109
114204,239523.9063
114205,51764.32813
114206,54785.46875
114207,8780.988281
114208,84706.49219
114209,27410.2832
114210,110046.2969
114211,259092.5625
114212,6867.480957
114213,62242.55859
114214,36192.98047
114215,161993.8125
114216,98413.13281
114217,470966.5313
114218,42765.00391
114219,184429.375
114220,118503
114221,65128.32422
114222,77934.375
114223,1256.428955
114224,26156.4375
114225,126701.0234
114226,40237.63281
114227,30792.67188
114228,43365.12109
114229,-10077.68555
114230,12054.53418
114231,21374.4043
114232,38264.69531
114233,78663.39844
114234,98716.52344
114235,262748.1875
114236,74976.80469
114237,151598.7656
114238,28686.15625
114239,517071.1563
114240,35166.0625
114241,55413.50781
114242,12887.56836
114243,118127.7969
114244,364950.75
114245,33660.40625
114246,56847.375
114247,112401.7969
114248,19264.19727
114249,16425.44531
114250,29560.82422
114251,-4664.189453
114252,136976.1406
114253,92891.47656
114254,135645.0938
114255,60483.98828
114256,58645.98047
114257,46574.89844
114258,51004.57422
114259,92495.34375
114260,63154.80078
114261,238876.9063
114262,90834.60938
114263,117411.9453
114264,38294.10547
114265,24299.71484
114266,48300.83203
